Latitude__,Longitude,Month,Year,Encounters
-12.432,131.331,8,2021,1
-12.432,131.333,8,2021,2
-12.432,131.714,9,2021,1
-12.431,131.318,7,2022,1
-12.431,131.319,7,2022,1
-12.431,131.715,9,2021,1
-12.43,131.319,8,2021,1
-12.429,131.319,8,2021,1
-12.429,131.717,9,2021,2
-12.428,131.717,9,2021,1
-12.427,131.304,8,2021,1
-12.427,131.316,7,2022,2
-12.427,131.318,7,2022,1
-12.427,131.318,8,2021,1
-12.427,131.718,9,2021,1
-12.426,131.301,7,2022,1
-12.426,131.302,7,2022,1
-12.426,131.305,8,2021,1
-12.426,131.306,7,2022,3
-12.426,131.306,8,2021,1
-12.426,131.317,8,2021,1
-12.426,131.718,9,2021,2
-12.425,131.301,7,2022,1
-12.425,131.301,9,2021,1
-12.425,131.306,7,2022,1
-12.425,131.307,8,2021,1
-12.425,131.311,7,2022,1
-12.425,131.311,8,2021,1
-12.425,131.312,7,2022,1
-12.425,131.312,8,2021,2
-12.424,131.301,7,2022,2
-12.424,131.302,7,2022,1
-12.424,131.308,8,2021,1
-12.424,131.309,7,2022,1
-12.424,131.31,7,2022,1
-12.424,131.311,8,2021,2
-12.424,131.313,7,2022,1
-12.424,131.314,8,2021,1
-12.424,131.719,9,2021,1
-12.423,131.72,9,2021,1
-12.422,131.72,9,2021,1
-12.421,131.299,7,2022,1
-12.421,131.72,9,2021,1
-12.42,131.301,7,2022,1
-12.42,131.719,9,2021,4
-12.42,131.72,9,2021,1
-12.419,131.301,7,2022,2
-12.419,131.72,9,2021,2
-12.418,131.719,9,2021,2
-12.417,131.72,9,2021,1
-12.417,131.721,9,2021,1
-12.416,131.301,7,2022,1
-12.416,131.302,9,2021,1
-12.416,131.721,9,2021,1
-12.415,131.301,7,2022,1
-12.415,131.307,9,2021,1
-12.415,131.31,7,2022,1
-12.415,131.314,7,2022,1
-12.415,131.314,9,2021,1
-12.415,131.722,9,2021,2
-12.415,131.723,9,2021,1
-12.414,131.307,7,2022,1
-12.414,131.308,7,2022,1
-12.414,131.311,7,2022,1
-12.414,131.313,7,2022,1
-12.414,131.315,9,2021,1
-12.413,131.304,7,2022,1
-12.413,131.307,7,2022,1
-12.413,131.315,9,2021,1
-12.412,131.725,9,2021,2
-12.411,131.317,7,2022,1
-12.411,131.725,9,2021,1
-12.409,131.725,9,2021,2
-12.408,131.316,7,2022,1
-12.408,131.317,7,2022,1
-12.408,131.726,9,2021,4
-12.407,131.314,9,2021,1
-12.407,131.726,9,2021,1
-12.407,131.728,9,2021,3
-12.406,131.728,9,2021,2
-12.406,131.729,9,2021,3
-12.406,131.73,9,2021,4
-12.405,131.312,7,2022,1
-12.405,131.312,9,2021,1
-12.405,131.315,7,2022,1
-12.405,131.73,9,2021,1
-12.405,131.731,9,2021,4
-12.404,131.311,9,2021,1
-12.404,131.733,9,2021,1
-12.404,131.734,9,2021,1
-12.403,131.308,9,2021,1
-12.403,131.309,7,2022,1
-12.403,131.733,9,2021,1
-12.403,131.734,9,2021,1
-12.403,131.735,9,2021,2
-12.402,131.309,7,2022,1
-12.402,131.735,9,2021,1
-12.401,131.307,7,2022,1
-12.401,131.736,9,2021,1
-12.4,131.307,7,2022,1
-12.4,131.307,9,2021,1
-12.399,131.305,9,2021,2
-12.399,131.736,9,2021,1
-12.398,131.305,7,2022,1
-12.396,131.316,7,2022,1
-12.395,131.307,7,2022,1
-12.395,131.309,9,2021,1
-12.395,131.323,7,2022,1
-12.394,131.308,7,2022,1
-12.394,131.314,9,2021,1
-12.394,131.321,9,2021,1
-12.394,131.325,7,2022,1
-12.393,131.311,7,2022,1
-12.393,131.312,7,2022,1
-12.393,131.313,7,2022,1
-12.392,131.739,9,2021,1
-12.391,131.739,9,2021,1
-12.39,131.74,9,2021,1
-12.389,131.326,7,2022,1
-12.388,131.328,7,2022,1
-12.388,131.74,9,2021,1
-12.386,131.311,7,2022,1
-12.386,131.311,9,2021,1
-12.386,131.741,9,2021,2
-12.385,131.309,7,2022,1
-12.384,131.31,7,2022,1
-12.384,131.311,9,2021,1
-12.384,131.328,7,2022,2
-12.384,131.743,9,2021,1
-12.384,131.744,9,2021,1
-12.384,135.008,8,2022,3
-12.384,135.01,8,2022,2
-12.384,135.012,8,2022,2
-12.383,131.316,9,2021,1
-12.383,131.327,7,2022,1
-12.383,131.745,9,2021,1
-12.383,131.746,9,2021,1
-12.383,131.747,9,2021,2
-12.383,131.748,9,2021,1
-12.383,131.749,9,2021,4
-12.383,131.75,9,2021,1
-12.383,135.002,8,2022,1
-12.382,135.006,8,2022,1
-12.382,135.013,8,2022,1
-12.381,131.308,7,2022,3
-12.381,131.315,7,2022,1
-12.381,131.317,7,2022,1
-12.381,131.317,9,2021,1
-12.381,131.325,7,2022,1
-12.381,131.326,9,2021,1
-12.381,135.002,8,2022,1
-12.381,135.004,8,2022,1
-12.381,135.015,8,2022,1
-12.38,131.317,9,2021,1
-12.38,131.32,9,2021,1
-12.38,131.322,9,2021,1
-12.38,135.016,8,2022,4
-12.38,135.018,8,2022,1
-12.379,131.304,9,2021,1
-12.379,131.324,7,2022,1
-12.379,131.757,9,2021,1
-12.378,131.32,7,2022,1
-12.378,131.754,9,2021,2
-12.378,131.756,9,2021,1
-12.378,131.758,9,2021,1
-12.378,135.02,8,2022,1
-12.377,131.3,7,2022,1
-12.377,131.305,7,2022,1
-12.377,131.306,9,2021,1
-12.377,135.021,8,2022,1
-12.376,131.304,7,2022,1
-12.376,131.762,9,2021,1
-12.376,135.022,8,2022,2
-12.375,131.296,9,2021,1
-12.375,131.299,9,2021,1
-12.375,135.023,8,2022,2
-12.374,135.026,8,2022,1
-12.373,135.024,8,2022,1
-12.373,135.028,8,2022,2
-12.371,131.764,9,2021,1
-12.371,131.765,9,2021,2
-12.371,135.029,8,2022,2
-12.37,131.768,9,2021,1
-12.369,131.291,7,2022,1
-12.369,131.77,9,2021,1
-12.368,131.293,9,2021,1
-12.368,135.031,8,2022,3
-12.367,131.29,7,2022,1
-12.367,131.771,9,2021,1
-12.366,135.032,8,2022,2
-12.365,135.026,8,2022,1
-12.365,135.028,8,2022,1
-12.364,131.289,7,2022,1
-12.364,135.025,8,2022,3
-12.362,131.771,9,2021,1
-12.362,131.778,9,2021,4
-12.362,135.022,8,2022,3
-12.361,131.775,9,2021,1
-12.361,131.776,9,2021,2
-12.361,131.778,9,2021,1
-12.361,131.782,9,2021,1
-12.36,131.289,9,2021,1
-12.359,131.782,9,2021,1
-12.359,135.019,8,2022,1
-12.359,135.024,8,2022,1
-12.359,135.025,8,2022,1
-12.358,135.019,8,2022,4
-12.358,135.021,8,2022,3
-12.357,131.783,9,2021,1
-12.355,131.784,9,2021,2
-12.355,135.026,8,2022,1
-12.354,131.783,9,2021,1
-12.354,131.784,9,2021,1
-12.353,131.783,9,2021,2
-12.352,131.78,9,2021,1
-12.352,131.781,9,2021,4
-12.352,131.782,9,2021,2
-12.352,135.026,8,2022,1
-12.351,131.776,9,2021,1
-12.351,131.779,9,2021,2
-12.351,131.78,9,2021,1
-12.351,135.026,8,2022,1
-12.35,131.775,9,2021,1
-12.349,131.773,9,2021,4
-12.349,131.774,9,2021,1
-12.349,135.025,8,2022,1
-12.348,131.774,9,2021,1
-12.347,131.279,9,2021,2
-12.346,131.271,7,2022,2
-12.346,131.772,9,2021,1
-12.346,131.773,9,2021,1
-12.345,131.272,7,2022,1
-12.345,131.28,7,2022,1
-12.345,135.025,8,2022,1
-12.344,131.772,9,2021,1
-12.344,134.995,8,2022,1
-12.344,134.997,8,2022,1
-12.344,134.998,8,2022,1
-12.344,135.025,8,2022,1
-12.344,135.026,8,2022,2
-12.343,131.264,7,2022,1
-12.343,131.773,9,2021,1
-12.343,134.998,8,2022,1
-12.342,134.995,8,2022,1
-12.341,131.269,7,2022,1
-12.341,131.282,7,2022,1
-12.341,131.773,9,2021,1
-12.341,131.774,9,2021,1
-12.341,131.785,9,2021,1
-12.341,134.998,8,2022,1
-12.34,131.277,7,2022,1
-12.34,131.277,9,2021,1
-12.34,131.775,9,2021,1
-12.34,131.778,9,2021,1
-12.34,131.782,9,2021,1
-12.34,135.028,8,2022,1
-12.339,131.78,9,2021,1
-12.339,131.785,9,2021,1
-12.339,134.997,8,2022,1
-12.339,135.014,8,2022,1
-12.338,134.998,8,2022,1
-12.338,134.999,8,2022,3
-12.338,135.0,8,2022,1
-12.338,135.001,8,2022,1
-12.338,135.003,8,2022,1
-12.338,135.033,8,2022,1
-12.338,135.035,8,2022,2
-12.337,131.278,7,2022,1
-12.337,131.785,9,2021,2
-12.337,135.004,8,2022,1
-12.337,135.006,8,2022,1
-12.337,135.008,8,2022,2
-12.337,135.01,8,2022,1
-12.337,135.031,8,2022,1
-12.336,131.785,9,2021,1
-12.336,135.016,8,2022,1
-12.336,135.028,8,2022,1
-12.335,135.029,8,2022,1
-12.335,135.037,8,2022,1
-12.334,134.994,8,2022,1
-12.334,135.016,8,2022,1
-12.334,135.017,8,2022,1
-12.334,135.02,8,2022,1
-12.334,135.021,8,2022,1
-12.334,135.029,8,2022,1
-12.334,135.031,8,2022,3
-12.334,135.037,8,2022,2
-12.333,131.783,9,2021,1
-12.333,135.018,8,2022,1
-12.333,135.032,8,2022,1
-12.333,135.035,8,2022,1
-12.332,131.27,7,2022,2
-12.332,134.995,8,2022,1
-12.332,135.035,8,2022,1
-12.331,131.27,9,2021,2
-12.331,131.784,9,2021,3
-12.331,134.994,8,2022,1
-12.33,131.778,9,2021,1
-12.33,131.78,9,2021,2
-12.33,131.782,9,2021,1
-12.33,134.995,8,2022,1
-12.329,131.275,9,2021,1
-12.329,131.781,9,2021,1
-12.329,131.782,9,2021,1
-12.329,134.994,8,2022,3
-12.328,134.991,8,2022,1
-12.328,134.992,8,2022,1
-12.328,134.996,8,2022,1
-12.327,134.989,8,2022,2
-12.327,134.995,8,2022,1
-12.326,131.277,9,2021,1
-12.326,134.988,8,2022,2
-12.326,134.998,8,2022,1
-12.325,131.775,9,2021,1
-12.325,134.988,8,2022,2
-12.325,134.993,8,2022,1
-12.325,134.998,8,2022,1
-12.324,131.278,9,2021,1
-12.324,134.989,8,2022,2
-12.323,131.275,9,2021,1
-12.323,131.775,9,2021,2
-12.323,134.999,8,2022,1
-12.322,131.279,7,2022,1
-12.322,131.773,9,2021,1
-12.321,131.28,9,2021,1
-12.32,134.998,8,2022,1
-12.319,131.277,9,2021,1
-12.319,131.77,9,2021,1
-12.319,134.998,8,2022,1
-12.317,131.771,9,2021,1
-12.315,131.773,9,2021,1
-12.315,134.998,8,2022,1
-12.314,131.773,9,2021,1
-12.314,134.997,8,2022,1
-12.313,131.774,9,2021,1
-12.312,131.774,9,2021,1
-12.312,134.998,8,2022,1
-12.309,135.0,8,2022,4
-12.307,131.778,9,2021,1
-12.307,135.0,8,2022,1
-12.306,131.776,9,2021,1
-12.306,134.998,8,2022,1
-12.305,131.291,7,2022,1
-12.305,131.779,9,2021,1
-12.305,135.037,8,2022,1
-12.304,134.996,8,2022,1
-12.303,131.783,9,2021,1
-12.303,135.032,8,2022,1
-12.303,135.039,8,2022,1
-12.302,131.784,9,2021,1
-12.302,134.997,8,2022,1
-12.302,135.029,8,2022,1
-12.301,131.786,9,2021,1
-12.3,131.786,9,2021,1
-12.3,134.997,8,2022,1
-12.3,134.998,8,2022,1
-12.3,135.001,8,2022,1
-12.3,135.027,8,2022,1
-12.3,135.04,8,2022,1
-12.299,131.784,9,2021,1
-12.299,135.02,8,2022,1
-12.299,135.027,8,2022,1
-12.298,135.019,8,2022,1
-12.298,135.046,8,2022,1
-12.297,135.005,8,2022,2
-12.297,135.044,8,2022,1
-12.296,131.782,9,2021,1
-12.296,131.783,9,2021,1
-12.296,135.017,8,2022,2
-12.296,135.043,8,2022,1
-12.295,131.782,9,2021,1
-12.293,131.287,9,2021,1
-12.293,131.779,9,2021,1
-12.293,131.781,9,2021,1
-12.293,135.018,8,2022,2
-12.293,135.019,8,2022,3
-12.293,135.02,8,2022,1
-12.292,131.289,7,2022,1
-12.292,131.776,9,2021,2
-12.292,131.779,9,2021,1
-12.292,135.009,8,2022,1
-12.291,131.283,7,2022,1
-12.291,135.01,8,2022,1
-12.291,135.011,8,2022,1
-12.291,135.013,8,2022,1
-12.291,135.015,8,2022,1
-12.291,135.021,8,2022,1
-12.291,135.05,8,2022,1
-12.29,135.016,8,2022,1
-12.29,135.042,8,2022,1
-12.289,131.773,9,2021,1
-12.289,135.04,8,2022,1
-12.289,135.045,8,2022,2
-12.289,135.046,8,2022,1
-12.289,135.05,8,2022,1
-12.288,134.668,8,2022,2
-12.288,135.022,8,2022,1
-12.288,135.023,8,2022,2
-12.288,135.037,8,2022,1
-12.288,135.041,8,2022,1
-12.287,131.279,7,2022,1
-12.287,131.773,9,2021,2
-12.287,135.017,8,2022,1
-12.287,135.033,8,2022,1
-12.286,134.668,8,2022,1
-12.286,135.02,8,2022,1
-12.286,135.048,8,2022,1
-12.285,131.775,9,2021,1
-12.285,134.258,8,2022,1
-12.285,135.054,8,2022,1
-12.284,131.775,9,2021,1
-12.284,134.257,8,2022,2
-12.284,134.259,8,2022,1
-12.284,135.054,8,2022,1
-12.283,134.107,8,2022,1
-12.283,134.257,8,2022,1
-12.283,134.67,8,2022,1
-12.282,131.777,9,2021,1
-12.282,134.672,8,2022,1
-12.282,135.049,8,2022,2
-12.282,135.052,8,2022,1
-12.281,134.674,8,2022,1
-12.28,134.107,8,2022,1
-12.28,134.257,8,2022,1
-12.28,134.675,8,2022,1
-12.28,135.034,8,2022,1
-12.279,131.778,9,2021,1
-12.279,134.104,8,2022,1
-12.279,134.107,8,2022,4
-12.279,134.675,8,2022,1
-12.279,135.032,8,2022,1
-12.278,134.105,8,2022,1
-12.278,134.256,8,2022,1
-12.277,134.104,8,2022,3
-12.277,135.036,8,2022,1
-12.277,135.052,8,2022,2
-12.276,135.035,8,2022,1
-12.276,135.047,8,2022,1
-12.276,135.05,8,2022,1
-12.275,131.779,9,2021,1
-12.275,134.107,8,2022,1
-12.275,134.678,8,2022,1
-12.275,135.048,8,2022,1
-12.274,131.778,9,2021,1
-12.274,134.258,8,2022,1
-12.274,134.679,8,2022,1
-12.273,134.107,8,2022,1
-12.272,131.776,9,2021,2
-12.272,131.777,9,2021,1
-12.272,134.108,8,2022,2
-12.272,134.68,8,2022,1
-12.272,135.036,8,2022,1
-12.272,135.046,8,2022,1
-12.271,131.774,9,2021,1
-12.271,131.775,9,2021,1
-12.271,134.258,8,2022,2
-12.271,135.036,8,2022,1
-12.27,131.774,9,2021,1
-12.27,135.037,8,2022,1
-12.27,135.046,8,2022,1
-12.269,134.68,8,2022,2
-12.269,135.057,8,2022,1
-12.268,135.037,8,2022,1
-12.268,135.055,8,2022,1
-12.267,134.257,8,2022,1
-12.267,134.259,8,2022,1
-12.265,134.107,8,2022,2
-12.265,134.261,8,2022,1
-12.264,134.106,8,2022,1
-12.264,134.257,8,2022,1
-12.264,134.261,8,2022,1
-12.264,134.676,8,2022,2
-12.264,135.058,8,2022,3
-12.264,135.059,8,2022,1
-12.263,134.116,8,2022,2
-12.263,134.117,8,2022,1
-12.263,134.261,8,2022,1
-12.262,134.108,8,2022,1
-12.262,134.116,8,2022,1
-12.262,134.257,8,2022,2
-12.262,134.673,8,2022,4
-12.262,134.674,8,2022,1
-12.262,135.057,8,2022,1
-12.261,134.121,8,2022,1
-12.261,134.252,8,2022,1
-12.261,134.256,8,2022,1
-12.261,134.258,8,2022,2
-12.26,134.109,8,2022,1
-12.26,134.115,8,2022,1
-12.26,134.26,8,2022,1
-12.259,134.111,8,2022,1
-12.259,134.116,8,2022,1
-12.259,134.673,8,2022,1
-12.258,134.111,8,2022,1
-12.258,134.117,8,2022,1
-12.258,134.253,8,2022,1
-12.258,134.673,8,2022,1
-12.257,134.116,8,2022,4
-12.257,134.257,8,2022,1
-12.257,134.258,8,2022,1
-12.257,134.673,8,2022,1
-12.256,134.261,8,2022,1
-12.256,134.673,8,2022,2
-12.255,134.114,8,2022,2
-12.255,134.118,8,2022,1
-12.255,134.12,8,2022,1
-12.255,134.259,8,2022,1
-12.254,134.115,8,2022,1
-12.254,134.673,8,2022,2
-12.253,131.281,9,2021,1
-12.253,134.113,8,2022,1
-12.253,134.116,8,2022,1
-12.253,134.117,8,2022,1
-12.253,134.673,8,2022,2
-12.252,131.273,9,2021,1
-12.252,134.118,8,2022,1
-12.252,134.673,8,2022,1
-12.251,134.122,8,2022,1
-12.251,134.123,8,2022,1
-12.25,134.121,8,2022,1
-12.25,134.667,8,2022,1
-12.25,134.669,8,2022,2
-12.25,134.67,8,2022,1
-12.249,134.127,8,2022,1
-12.249,134.666,8,2022,2
-12.249,134.668,8,2022,2
-12.248,134.663,8,2022,2
-12.248,134.664,8,2022,1
-12.246,134.129,8,2022,1
-12.246,134.13,8,2022,1
-12.246,134.664,8,2022,1
-12.244,134.132,8,2022,1
-12.244,134.666,8,2022,3
-12.243,134.133,8,2022,1
-12.243,134.667,8,2022,3
-12.241,134.134,8,2022,2
-12.24,134.667,8,2022,2
-12.239,134.133,8,2022,2
-12.239,134.245,8,2022,1
-12.238,134.242,8,2022,1
-12.238,134.256,8,2022,1
-12.238,134.668,8,2022,2
-12.237,134.668,8,2022,1
-12.236,131.262,7,2022,1
-12.235,131.258,9,2021,1
-12.234,134.666,8,2022,2
-12.233,134.132,8,2022,1
-12.233,134.665,8,2022,1
-12.232,134.664,8,2022,2
-12.232,134.665,8,2022,1
-12.231,134.246,8,2022,1
-12.23,134.663,8,2022,2
-12.229,134.13,8,2022,2
-12.228,131.251,9,2021,1
-12.228,134.66,8,2022,3
-12.228,134.661,8,2022,1
-12.227,134.657,8,2022,1
-12.227,134.658,8,2022,1
-12.226,131.253,9,2021,1
-12.226,134.134,8,2022,1
-12.226,134.656,8,2022,1
-12.225,134.653,8,2022,1
-12.225,134.655,8,2022,2
-12.224,134.652,8,2022,2
-12.224,134.654,8,2022,1
-12.223,131.241,7,2022,1
-12.223,134.133,8,2022,1
-12.223,134.65,8,2022,1
-12.223,134.651,8,2022,1
-12.223,134.652,8,2022,3
-12.222,134.133,8,2022,2
-12.222,134.25,8,2022,2
-12.222,134.649,8,2022,1
-12.221,134.255,8,2022,2
-12.221,134.648,8,2022,3
-12.22,131.247,9,2021,1
-12.22,134.248,8,2022,1
-12.22,134.643,8,2022,3
-12.22,134.644,8,2022,1
-12.22,134.646,8,2022,1
-12.22,134.647,8,2022,2
-12.219,131.246,9,2021,1
-12.218,134.132,8,2022,1
-12.218,134.239,8,2022,1
-12.218,134.642,8,2022,2
-12.217,134.245,8,2022,1
-12.217,134.246,8,2022,1
-12.217,134.25,8,2022,1
-12.217,134.641,8,2022,1
-12.216,134.259,8,2022,1
-12.215,134.132,8,2022,1
-12.213,134.13,8,2022,2
-12.213,134.24,8,2022,1
-12.213,134.247,8,2022,1
-12.213,134.643,8,2022,2
-12.213,134.644,8,2022,2
-12.212,134.241,8,2022,1
-12.212,134.242,8,2022,1
-12.212,134.261,8,2022,1
-12.212,134.263,8,2022,1
-12.211,134.243,8,2022,1
-12.211,134.644,8,2022,2
-12.21,134.135,8,2022,1
-12.21,134.136,8,2022,1
-12.21,134.639,8,2022,2
-12.21,134.64,8,2022,1
-12.21,134.641,8,2022,1
-12.21,134.643,8,2022,1
-12.21,134.644,8,2022,2
-12.209,134.634,8,2022,3
-12.209,134.637,8,2022,1
-12.208,134.136,8,2022,2
-12.208,134.628,8,2022,2
-12.207,134.13,8,2022,1
-12.206,134.13,8,2022,4
-12.206,134.252,8,2022,1
-12.206,134.626,8,2022,2
-12.205,134.254,8,2022,1
-12.205,134.623,8,2022,2
-12.204,134.628,8,2022,4
-12.203,134.123,8,2022,1
-12.203,134.136,8,2022,1
-12.203,134.623,8,2022,1
-12.203,134.626,8,2022,1
-12.202,134.124,8,2022,1
-12.202,134.624,8,2022,2
-12.202,134.626,8,2022,1
-12.201,134.253,8,2022,1
-12.201,134.628,8,2022,1
-12.2,134.126,8,2022,1
-12.2,134.127,8,2022,1
-12.2,134.247,8,2022,1
-12.2,134.256,8,2022,1
-12.2,134.258,8,2022,1
-12.2,134.504,8,2022,1
-12.2,134.505,8,2022,2
-12.2,134.627,8,2022,1
-12.199,134.128,8,2022,1
-12.199,134.13,8,2022,1
-12.199,134.134,8,2022,1
-12.199,134.506,8,2022,1
-12.199,134.513,8,2022,1
-12.198,134.138,8,2022,1
-12.198,134.252,8,2022,2
-12.198,134.622,8,2022,1
-12.198,134.624,8,2022,1
-12.197,134.121,8,2022,1
-12.197,134.139,8,2022,1
-12.197,134.521,8,2022,1
-12.197,134.619,8,2022,3
-12.197,134.62,8,2022,2
-12.196,134.137,8,2022,1
-12.196,134.14,8,2022,1
-12.196,134.247,8,2022,1
-12.196,134.504,8,2022,1
-12.196,134.617,8,2022,4
-12.195,134.247,8,2022,1
-12.195,134.5,8,2022,1
-12.195,134.518,8,2022,1
-12.195,134.519,8,2022,1
-12.195,134.522,8,2022,1
-12.195,134.615,8,2022,1
-12.194,134.129,8,2022,1
-12.194,134.499,8,2022,1
-12.194,134.504,8,2022,1
-12.194,134.505,8,2022,1
-12.194,134.615,8,2022,1
-12.193,134.498,8,2022,2
-12.193,134.502,8,2022,1
-12.193,134.517,8,2022,1
-12.193,134.556,8,2022,1
-12.193,134.61,8,2022,1
-12.193,134.613,8,2022,1
-12.192,134.497,8,2022,2
-12.192,134.556,8,2022,1
-12.192,134.581,8,2022,1
-12.191,134.253,8,2022,1
-12.191,134.516,8,2022,2
-12.191,134.524,8,2022,2
-12.191,134.525,8,2022,3
-12.191,134.527,8,2022,2
-12.191,134.546,8,2022,1
-12.191,134.58,8,2022,1
-12.191,134.584,8,2022,1
-12.19,134.585,8,2022,2
-12.19,134.606,8,2022,3
-12.189,134.138,8,2022,1
-12.189,134.579,8,2022,3
-12.189,134.585,8,2022,1
-12.188,134.561,8,2022,1
-12.188,134.584,8,2022,1
-12.187,134.517,8,2022,1
-12.187,134.527,8,2022,1
-12.187,134.541,8,2022,1
-12.187,134.552,8,2022,1
-12.187,134.563,8,2022,1
-12.187,134.566,8,2022,1
-12.187,134.582,8,2022,2
-12.187,134.584,8,2022,1
-12.186,134.124,8,2022,1
-12.186,134.513,8,2022,1
-12.186,134.515,8,2022,2
-12.186,134.537,8,2022,1
-12.186,134.556,8,2022,2
-12.186,134.557,8,2022,1
-12.186,134.558,8,2022,1
-12.186,134.569,8,2022,1
-12.186,134.575,8,2022,1
-12.186,134.608,8,2022,1
-12.185,134.514,8,2022,1
-12.185,134.56,8,2022,1
-12.185,134.573,8,2022,1
-12.185,134.608,8,2022,1
-12.184,134.533,8,2022,1
-12.184,134.555,8,2022,1
-12.184,134.56,8,2022,1
-12.184,134.581,8,2022,1
-12.184,134.604,8,2022,1
-12.184,134.606,8,2022,1
-12.183,134.137,8,2022,1
-12.183,134.549,8,2022,1
-12.183,134.56,8,2022,1
-12.183,134.561,8,2022,1
-12.183,134.602,8,2022,1
-12.183,134.603,8,2022,1
-12.183,134.604,8,2022,1
-12.182,134.134,8,2022,1
-12.182,134.556,8,2022,1
-12.182,134.563,8,2022,1
-12.182,134.602,8,2022,1
-12.181,134.129,8,2022,1
-12.181,134.231,8,2022,1
-12.181,134.549,8,2022,1
-12.181,134.556,8,2022,1
-12.181,134.564,8,2022,1
-12.181,134.573,8,2022,3
-12.181,134.579,8,2022,1
-12.181,134.58,8,2022,1
-12.181,134.601,8,2022,2
-12.181,134.602,8,2022,1
-12.18,134.228,8,2022,1
-12.18,134.555,8,2022,1
-12.18,134.564,8,2022,2
-12.18,134.576,8,2022,1
-12.179,134.234,8,2022,1
-12.179,134.559,8,2022,1
-12.179,134.56,8,2022,3
-12.179,134.572,8,2022,1
-12.179,134.577,8,2022,1
-12.179,134.578,8,2022,2
-12.179,134.579,8,2022,1
-12.178,134.129,8,2022,1
-12.178,134.563,8,2022,1
-12.178,134.564,8,2022,1
-12.178,134.572,8,2022,1
-12.177,134.138,8,2022,2
-12.177,134.245,8,2022,2
-12.177,134.573,8,2022,1
-12.176,134.125,8,2022,1
-12.176,134.132,8,2022,2
-12.176,134.135,8,2022,1
-12.176,134.224,8,2022,1
-12.176,134.6,8,2022,2
-12.175,134.598,8,2022,1
-12.174,134.223,8,2022,1
-12.174,134.233,8,2022,1
-12.174,134.241,8,2022,1
-12.174,134.597,8,2022,1
-12.173,134.573,8,2022,2
-12.173,134.581,8,2022,1
-12.172,134.574,8,2022,1
-12.172,134.586,8,2022,1
-12.172,134.592,8,2022,2
-12.172,134.593,8,2022,1
-12.171,134.125,8,2022,2
-12.171,134.126,8,2022,1
-12.171,134.147,8,2022,1
-12.171,134.148,8,2022,1
-12.171,134.575,8,2022,1
-12.171,134.581,8,2022,1
-12.171,134.583,8,2022,1
-12.171,134.586,8,2022,1
-12.171,134.587,8,2022,1
-12.17,134.152,8,2022,2
-12.17,134.576,8,2022,1
-12.17,134.58,8,2022,1
-12.169,134.156,8,2022,1
-12.169,134.58,8,2022,1
-12.168,134.128,8,2022,1
-12.168,134.578,8,2022,3
-12.168,134.582,8,2022,1
-12.167,134.129,8,2022,1
-12.167,134.144,8,2022,1
-12.166,134.225,8,2022,2
-12.166,134.226,8,2022,1
-12.166,134.584,8,2022,1
-12.165,134.159,8,2022,1
-12.164,134.16,8,2022,1
-12.164,134.231,8,2022,1
-12.164,134.587,8,2022,1
-12.164,134.588,8,2022,1
-12.163,134.593,8,2022,1
-12.162,134.126,8,2022,1
-12.161,134.127,8,2022,1
-12.161,134.594,8,2022,1
-12.16,134.163,8,2022,1
-12.158,134.222,8,2022,1
-12.158,134.595,8,2022,3
-12.157,134.138,8,2022,1
-12.157,134.593,8,2022,1
-12.156,134.22,8,2022,1
-12.155,134.124,8,2022,1
-12.155,134.171,8,2022,1
-12.154,134.124,8,2022,2
-12.154,134.217,8,2022,1
-12.153,134.132,8,2022,1
-12.153,134.173,8,2022,1
-12.152,134.124,8,2022,2
-12.152,134.131,8,2022,2
-12.152,134.169,8,2022,1
-12.152,134.219,8,2022,1
-12.15,134.123,8,2022,1
-12.15,134.593,8,2022,1
-12.149,134.13,8,2022,1
-12.149,134.173,8,2022,1
-12.149,134.207,8,2022,1
-12.149,134.221,8,2022,1
-12.148,134.128,8,2022,2
-12.148,134.204,8,2022,1
-12.148,134.59,8,2022,1
-12.147,134.123,8,2022,1
-12.147,134.174,8,2022,1
-12.147,134.216,8,2022,1
-12.146,134.124,8,2022,2
-12.146,134.127,8,2022,1
-12.146,134.128,8,2022,1
-12.146,134.215,8,2022,1
-12.146,134.216,8,2022,1
-12.146,134.589,8,2022,1
-12.145,134.198,8,2022,1
-12.145,134.204,8,2022,1
-12.145,134.213,8,2022,2
-12.145,134.587,8,2022,1
-12.144,134.194,8,2022,1
-12.144,134.195,8,2022,1
-12.144,134.206,8,2022,1
-12.144,134.587,8,2022,1
-12.143,134.589,8,2022,1
-12.142,134.194,8,2022,1
-12.142,134.594,8,2022,1
-12.142,134.595,8,2022,1
-12.141,134.595,8,2022,1
-12.14,134.199,8,2022,1
-12.139,134.182,8,2022,2
-12.138,134.183,8,2022,1
-12.138,134.597,8,2022,1
-12.137,134.2,8,2022,1
-12.137,134.201,8,2022,1
-12.137,134.203,8,2022,2
-12.136,134.591,8,2022,1
-12.135,134.593,8,2022,1
-12.135,134.594,8,2022,1
-12.131,134.585,8,2022,1
-12.13,134.585,8,2022,1
-12.129,134.587,8,2022,1
-12.126,134.577,8,2022,1
-12.126,134.58,8,2022,1
-12.126,134.584,8,2022,1
-12.123,134.577,8,2022,1
-12.121,134.589,8,2022,1
-12.119,134.584,8,2022,1
-12.119,134.585,8,2022,1
-12.119,134.588,8,2022,1
