Latitude__,Longitude,Date,Month,Year,Species,Size (feet),Encounters
-13.837,131.112,2021-06-23,6,2021,Crocodylus,0.0,1
-13.837,131.115,2021-06-23,6,2021,Crocodylus,0.0,1
-13.837,131.137,2021-06-23,6,2021,Crocodylus,0.0,1
-13.837,131.141,2021-06-23,6,2021,Crocodylus,0.0,1
-13.836,130.735,2021-06-22,6,2021,Crocodylus johnstoni,1.0,2
-13.836,131.099,2021-06-23,6,2021,Crocodylus,0.0,1
-13.836,131.14,2021-06-23,6,2021,Crocodylus,0.0,1
-13.835,131.1,2021-06-23,6,2021,Crocodylus johnstoni,2.2,5
-13.834,131.101,2021-06-23,6,2021,Crocodylus johnstoni,2.0,3
-13.834,131.102,2021-06-23,6,2021,Crocodylus,0.0,1
-13.834,131.105,2021-06-23,6,2021,Crocodylus porosus,9.0,1
-13.833,130.736,2021-06-22,6,2021,Crocodylus johnstoni,3.6666666666666665,3
-13.832,130.736,2021-06-22,6,2021,Crocodylus johnstoni,3.6666666666666665,3
-13.831,130.735,2021-06-22,6,2021,Crocodylus,0.0,3
-13.831,130.736,2021-06-22,6,2021,Crocodylus,0.0,1
-13.83,130.735,2021-06-22,6,2021,Crocodylus johnstoni,11.0,1
-13.828,130.732,2021-06-22,6,2021,Crocodylus johnstoni,4.5,2
-13.827,130.731,2021-06-22,6,2021,Crocodylus johnstoni,3.625,8
-13.826,130.729,2021-06-22,6,2021,Crocodylus johnstoni,3.0,2
-13.825,130.728,2021-06-22,6,2021,Crocodylus,0.0,1
-13.822,130.722,2021-06-22,6,2021,Crocodylus johnstoni,7.333333333333333,3
-13.822,130.723,2021-06-22,6,2021,Crocodylus porosus,8.0,1
-13.822,130.724,2021-06-22,6,2021,Crocodylus,0.0,1
-13.821,130.719,2021-06-22,6,2021,Crocodylus,0.0,1
-13.821,130.72,2021-06-22,6,2021,Crocodylus,0.0,2
-13.821,130.721,2021-06-22,6,2021,Crocodylus johnstoni,5.0,2
-13.82,130.718,2021-06-22,6,2021,Crocodylus porosus,4.0,1
-13.82,130.719,2021-06-22,6,2021,Crocodylus johnstoni,6.0,1
-13.818,130.715,2021-06-22,6,2021,Crocodylus porosus,4.5,2
-13.817,130.714,2021-06-22,6,2021,Crocodylus,0.0,1
-13.815,130.714,2021-06-22,6,2021,Crocodylus,0.0,1
-13.814,130.715,2021-06-22,6,2021,Crocodylus johnstoni,2.6,5
-13.814,130.716,2021-06-22,6,2021,Crocodylus,0.0,1
-13.813,130.716,2021-06-22,6,2021,Crocodylus,0.0,1
-13.813,130.717,2021-06-22,6,2021,Crocodylus johnstoni,2.0,1
-13.812,130.717,2021-06-22,6,2021,Crocodylus,0.0,1
-13.81,130.72,2021-06-22,6,2021,Crocodylus porosus,6.0,1
-13.806,130.723,2021-06-22,6,2021,Crocodylus,0.0,1
-13.802,130.726,2021-06-22,6,2021,Crocodylus,0.0,1
-13.799,130.724,2021-06-22,6,2021,Crocodylus,0.0,1
-13.797,130.721,2021-06-22,6,2021,Crocodylus,0.0,1
-13.793,130.714,2021-06-22,6,2021,Crocodylus johnstoni,6.0,1
-13.793,130.715,2021-06-22,6,2021,Crocodylus porosus,6.0,1
-13.79,130.712,2021-06-22,6,2021,Crocodylus johnstoni,3.0,1
-13.788,130.713,2021-06-22,6,2021,Crocodylus porosus,12.0,1
-13.782,130.715,2021-06-22,6,2021,Crocodylus,0.0,1
-13.778,130.718,2021-06-22,6,2021,Crocodylus johnstoni,7.5,2
-13.778,130.719,2021-06-22,6,2021,Crocodylus johnstoni,9.0,1
-13.776,130.72,2021-06-22,6,2021,Crocodylus porosus,10.0,1
-13.772,130.722,2021-06-22,6,2021,Crocodylus johnstoni,2.0,1
-13.772,130.723,2021-06-22,6,2021,Crocodylus,0.0,1
-13.771,130.723,2021-06-22,6,2021,Crocodylus,0.0,1
-13.77,130.722,2021-06-22,6,2021,Crocodylus johnstoni,5.333333333333333,3
-13.769,130.714,2021-06-22,6,2021,Crocodylus johnstoni,3.0,3
-13.769,130.716,2021-06-22,6,2021,Crocodylus johnstoni,6.0,2
-13.769,130.717,2021-06-22,6,2021,Crocodylus johnstoni,4.25,4
-13.769,130.72,2021-06-22,6,2021,Crocodylus johnstoni,3.5,2
-13.769,130.722,2021-06-22,6,2021,Crocodylus johnstoni,6.0,1
-13.768,130.711,2021-06-22,6,2021,Crocodylus,0.0,3
-13.752,130.688,2022-06-23,6,2022,Crocodylus porosus,10.5,2
-13.752,130.69,2022-06-23,6,2022,Crocodylus,0.0,2
-13.751,130.687,2022-06-23,6,2022,Crocodylus porosus,9.5,2
-13.75,130.685,2022-06-23,6,2022,Crocodylus,0.0,1
-13.747,130.684,2022-06-23,6,2022,Crocodylus,0.0,1
-13.747,130.685,2022-06-23,6,2022,Crocodylus,0.0,1
-13.746,130.685,2022-06-23,6,2022,Crocodylus,0.0,2
-13.74,130.686,2022-06-23,6,2022,Crocodylus porosus,7.0,2
-13.733,130.687,2022-06-23,6,2022,Crocodylus,0.0,1
-13.732,130.686,2022-06-23,6,2022,Crocodylus porosus,10.0,1
-13.73,130.685,2022-06-23,6,2022,Crocodylus porosus,6.0,1
-13.726,130.68,2022-06-23,6,2022,Crocodylus porosus,6.0,1
-13.723,130.676,2022-06-23,6,2022,Crocodylus,0.0,1
-13.722,130.676,2022-06-23,6,2022,Crocodylus johnstoni,10.5,2
-13.721,130.674,2022-06-23,6,2022,Crocodylus porosus,6.5,2
-13.721,130.675,2022-06-23,6,2022,Crocodylus,0.0,1
-13.714,130.668,2022-06-23,6,2022,Crocodylus,0.0,1
-13.712,130.668,2022-06-23,6,2022,Crocodylus porosus,10.0,1
-13.711,130.667,2022-06-23,6,2022,Crocodylus porosus,4.0,3
-13.71,130.668,2022-06-23,6,2022,Crocodylus johnstoni,9.333333333333334,3
-13.709,130.668,2022-06-23,6,2022,Crocodylus porosus,2.0,2
-13.707,130.668,2022-06-23,6,2022,Crocodylus,0.0,1
-13.698,130.67,2022-06-23,6,2022,Crocodylus porosus,10.0,1
-13.697,130.67,2022-06-23,6,2022,Crocodylus porosus,6.0,1
-13.693,130.666,2022-06-23,6,2022,Crocodylus,0.0,1
-13.692,130.665,2022-06-23,6,2022,Crocodylus porosus,10.0,1
-13.69,130.664,2022-06-23,6,2022,Crocodylus johnstoni,3.5,2
-13.689,130.663,2022-06-23,6,2022,Crocodylus johnstoni,4.0,4
-13.688,130.663,2022-06-23,6,2022,Crocodylus johnstoni,8.666666666666666,3
-13.687,130.62,2022-06-23,6,2022,Crocodylus porosus,4.0,2
-13.687,130.663,2022-06-23,6,2022,Crocodylus,0.0,1
-13.686,130.618,2022-06-23,6,2022,Crocodylus johnstoni,7.0,2
-13.686,130.663,2022-06-23,6,2022,Crocodylus,0.0,2
-13.685,130.58,2022-06-23,6,2022,Crocodylus,0.0,2
-13.685,130.582,2022-06-23,6,2022,Crocodylus,0.0,1
-13.685,130.609,2022-06-23,6,2022,Crocodylus porosus,11.0,1
-13.685,130.625,2022-06-23,6,2022,Crocodylus porosus,6.0,1
-13.684,130.579,2022-06-23,6,2022,Crocodylus porosus,12.0,1
-13.684,130.587,2022-06-23,6,2022,Crocodylus porosus,12.0,1
-13.684,130.589,2022-06-23,6,2022,Crocodylus,0.0,1
-13.684,130.591,2022-06-23,6,2022,Crocodylus,0.0,1
-13.684,130.595,2022-06-23,6,2022,Crocodylus porosus,11.0,1
-13.684,130.599,2022-06-23,6,2022,Crocodylus porosus,11.0,1
-13.684,130.6,2022-06-23,6,2022,Crocodylus porosus,11.0,1
-13.684,130.603,2022-06-23,6,2022,Crocodylus,0.0,1
-13.684,130.662,2022-06-23,6,2022,Crocodylus,0.0,1
-13.683,130.578,2022-06-23,6,2022,Crocodylus porosus,12.0,1
-13.683,130.588,2022-06-23,6,2022,Crocodylus porosus,9.0,1
-13.683,130.589,2022-06-23,6,2022,Crocodylus porosus,14.0,1
-13.683,130.617,2022-06-23,6,2022,Crocodylus,0.0,1
-13.683,130.627,2022-06-23,6,2022,Crocodylus porosus,10.0,1
-13.682,130.609,2022-06-23,6,2022,Crocodylus johnstoni,8.0,1
-13.682,130.616,2022-06-23,6,2022,Crocodylus johnstoni,4.0,1
-13.682,130.638,2022-06-23,6,2022,Crocodylus,0.0,2
-13.682,130.639,2022-06-23,6,2022,Crocodylus porosus,4.0,1
-13.682,130.642,2022-06-23,6,2022,Crocodylus,0.0,1
-13.681,130.609,2022-06-23,6,2022,Crocodylus johnstoni,8.142857142857142,7
-13.681,130.633,2022-06-23,6,2022,Crocodylus porosus,5.0,2
-13.681,130.642,2022-06-23,6,2022,Crocodylus johnstoni,10.0,2
-13.68,130.609,2022-06-23,6,2022,Crocodylus,0.0,3
-13.68,130.61,2022-06-23,6,2022,Crocodylus porosus,12.0,1
-13.68,130.629,2022-06-23,6,2022,Crocodylus johnstoni,10.0,2
-13.68,130.631,2022-06-23,6,2022,Crocodylus porosus,12.0,1
-13.68,130.643,2022-06-23,6,2022,Crocodylus johnstoni,9.0,2
-13.68,130.66,2022-06-23,6,2022,Crocodylus johnstoni,3.5,2
-13.679,130.609,2022-06-23,6,2022,Crocodylus johnstoni,12.0,1
-13.679,130.61,2022-06-23,6,2022,Crocodylus johnstoni,7.0,1
-13.679,130.611,2022-06-23,6,2022,Crocodylus,0.0,3
-13.679,130.613,2022-06-23,6,2022,Crocodylus porosus,9.0,3
-13.679,130.614,2022-06-23,6,2022,Crocodylus porosus,11.0,1
-13.679,130.659,2022-06-23,6,2022,Crocodylus porosus,10.0,1
-13.678,130.577,2022-06-23,6,2022,Crocodylus porosus,8.0,2
-13.678,130.61,2022-06-23,6,2022,Crocodylus,0.0,6
-13.678,130.658,2022-06-23,6,2022,Crocodylus porosus,12.0,1
-13.677,130.576,2022-06-23,6,2022,Crocodylus porosus,8.0,1
-13.676,130.576,2022-06-23,6,2022,Crocodylus,0.0,1
-13.675,130.656,2022-06-23,6,2022,Crocodylus johnstoni,9.0,1
-13.674,130.644,2022-06-23,6,2022,Crocodylus,0.0,1
-13.674,130.656,2022-06-23,6,2022,Crocodylus johnstoni,7.666666666666667,3
-13.672,130.576,2022-06-23,6,2022,Crocodylus,0.0,1
-13.672,130.644,2022-06-23,6,2022,Crocodylus porosus,7.0,2
-13.672,130.657,2022-06-23,6,2022,Crocodylus,0.0,1
-13.672,130.658,2022-06-23,6,2022,Crocodylus johnstoni,5.666666666666667,3
-13.671,130.658,2022-06-23,6,2022,Crocodylus johnstoni,5.5,4
-13.67,130.647,2022-06-23,6,2022,Crocodylus,0.0,1
-13.67,130.648,2022-06-23,6,2022,Crocodylus porosus,10.0,1
-13.669,130.649,2022-06-23,6,2022,Crocodylus porosus,7.0,2
-13.668,130.575,2022-06-23,6,2022,Crocodylus porosus,11.0,1
-13.668,130.65,2022-06-23,6,2022,Crocodylus,0.0,1
-13.668,130.651,2022-06-23,6,2022,Crocodylus,0.0,1
-13.668,130.658,2022-06-23,6,2022,Crocodylus,0.0,1
-13.667,130.651,2022-06-23,6,2022,Crocodylus,0.0,1
-13.667,130.657,2022-06-23,6,2022,Crocodylus,0.0,1
-13.666,130.653,2022-06-23,6,2022,Crocodylus,0.0,5
-13.666,130.655,2022-06-23,6,2022,Crocodylus johnstoni,6.25,4
-13.666,130.657,2022-06-23,6,2022,Crocodylus porosus,6.0,1
-13.659,130.573,2022-06-23,6,2022,Crocodylus porosus,12.0,1
-13.658,130.573,2022-06-23,6,2022,Crocodylus,0.0,1
-13.655,130.573,2022-06-23,6,2022,Crocodylus porosus,6.5,2
-13.651,130.574,2022-06-23,6,2022,Crocodylus porosus,12.0,1
-13.65,130.574,2022-06-23,6,2022,Crocodylus porosus,10.0,1
-13.647,130.574,2022-06-23,6,2022,Crocodylus porosus,8.0,1
-13.64,130.571,2022-06-23,6,2022,Crocodylus porosus,10.0,1
-13.639,130.57,2022-06-23,6,2022,Crocodylus porosus,11.0,1
-13.638,130.569,2022-06-23,6,2022,Crocodylus porosus,11.0,1
-13.635,130.567,2022-06-23,6,2022,Crocodylus porosus,12.0,1
-13.633,130.564,2022-06-23,6,2022,Crocodylus porosus,11.0,1
-13.63,130.558,2022-06-23,6,2022,Crocodylus,0.0,1
-13.629,130.555,2022-06-23,6,2022,Crocodylus porosus,13.0,1
-13.628,130.553,2022-06-23,6,2022,Crocodylus porosus,10.5,2
-13.626,130.55,2022-06-23,6,2022,Crocodylus porosus,11.0,1
-13.625,130.55,2022-06-23,6,2022,Crocodylus,0.0,1
-13.621,130.552,2022-06-23,6,2022,Crocodylus porosus,10.0,1
-13.618,130.554,2022-06-24,6,2022,Crocodylus porosus,13.0,1
-13.617,130.556,2022-06-24,6,2022,Crocodylus porosus,4.0,1
-13.615,130.556,2022-06-24,6,2022,Crocodylus porosus,12.0,1
-13.612,130.564,2022-06-24,6,2022,Crocodylus porosus,8.0,1
-13.611,130.565,2022-06-24,6,2022,Crocodylus porosus,8.5,2
-13.61,130.562,2022-06-24,6,2022,Crocodylus porosus,13.75,4
-13.609,130.542,2022-06-24,6,2022,Crocodylus porosus,2.0,1
-13.609,130.549,2022-06-24,6,2022,Crocodylus porosus,12.0,1
-13.609,130.553,2022-06-24,6,2022,Crocodylus porosus,5.0,2
-13.609,130.561,2022-06-24,6,2022,Crocodylus porosus,11.0,1
-13.609,130.562,2022-06-24,6,2022,Crocodylus porosus,10.285714285714286,7
-13.609,130.563,2022-06-24,6,2022,Crocodylus porosus,10.266666666666667,15
-13.609,130.564,2022-06-24,6,2022,Crocodylus porosus,9.0,2
-13.608,130.56,2022-06-24,6,2022,Crocodylus porosus,10.0,2
-13.607,130.557,2022-06-24,6,2022,Crocodylus,0.0,1
-13.607,130.558,2022-06-24,6,2022,Crocodylus porosus,12.0,1
-13.605,130.534,2022-06-24,6,2022,Crocodylus,0.0,1
-13.605,130.565,2022-06-24,6,2022,Crocodylus porosus,14.0,1
-13.604,130.533,2022-06-24,6,2022,Crocodylus porosus,10.0,1
-13.604,130.565,2022-06-24,6,2022,Crocodylus porosus,6.0,1
-13.604,130.568,2022-06-24,6,2022,Crocodylus porosus,15.0,1
-13.602,130.565,2022-06-24,6,2022,Crocodylus porosus,11.0,1
-13.601,130.566,2022-06-24,6,2022,Crocodylus porosus,12.0,1
-13.599,130.529,2022-06-24,6,2022,Crocodylus porosus,12.0,1
-13.597,130.528,2022-06-24,6,2022,Crocodylus porosus,10.0,2
-13.584,130.524,2022-06-24,6,2022,Crocodylus porosus,11.0,1
-13.581,130.523,2022-06-24,6,2022,Crocodylus porosus,12.0,1
-13.577,130.521,2022-06-24,6,2022,Crocodylus porosus,5.0,2
-13.575,130.519,2022-06-24,6,2022,Crocodylus,0.0,1
-13.574,130.518,2022-06-24,6,2022,Crocodylus porosus,14.0,1
-13.571,130.518,2022-06-24,6,2022,Crocodylus,0.0,1
-13.57,130.518,2022-06-24,6,2022,Crocodylus porosus,12.0,1
-13.569,130.518,2022-06-24,6,2022,Crocodylus porosus,13.0,2
-13.567,130.517,2022-06-24,6,2022,Crocodylus porosus,5.0,2
-13.567,130.518,2022-06-24,6,2022,Crocodylus,0.0,1
-13.561,130.517,2022-06-24,6,2022,Crocodylus porosus,13.0,1
-13.559,130.519,2022-06-24,6,2022,Crocodylus porosus,13.0,1
-13.558,130.519,2022-06-24,6,2022,Crocodylus porosus,5.0,2
-13.556,130.52,2022-06-24,6,2022,Crocodylus porosus,13.5,2
-13.555,130.52,2022-06-24,6,2022,Crocodylus porosus,6.0,2
-13.552,130.515,2022-06-24,6,2022,Crocodylus porosus,12.0,1
-13.546,130.507,2022-06-24,6,2022,Crocodylus porosus,11.0,1
-13.545,130.508,2022-06-24,6,2022,Crocodylus,0.0,1
-13.543,130.501,2022-06-24,6,2022,Crocodylus,0.0,1
-13.542,130.5,2022-06-24,6,2022,Crocodylus porosus,9.0,1
-13.541,130.498,2022-06-24,6,2022,Crocodylus porosus,12.0,1
-13.539,130.494,2022-06-24,6,2022,Crocodylus porosus,11.0,1
-13.538,130.492,2022-06-24,6,2022,Crocodylus porosus,17.0,1
-13.538,130.493,2022-06-24,6,2022,Crocodylus porosus,12.0,1
-13.536,130.489,2022-06-24,6,2022,Crocodylus porosus,12.0,1
-13.535,130.49,2022-06-24,6,2022,Crocodylus porosus,11.0,1
-13.532,130.488,2022-06-24,6,2022,Crocodylus,0.0,1
-13.528,130.483,2022-06-24,6,2022,Crocodylus porosus,11.0,1
-13.525,130.48,2022-06-24,6,2022,Crocodylus porosus,14.0,1
-13.525,130.482,2022-06-24,6,2022,Crocodylus porosus,12.0,1
-13.523,130.479,2022-06-24,6,2022,Crocodylus porosus,13.0,1
-13.521,130.477,2022-06-24,6,2022,Crocodylus porosus,15.0,1
-13.519,130.476,2022-06-24,6,2022,Crocodylus porosus,15.0,1
-13.517,130.472,2022-06-24,6,2022,Crocodylus porosus,14.0,1
-13.514,130.469,2022-06-24,6,2022,Crocodylus porosus,12.0,1
-13.513,130.47,2022-06-24,6,2022,Crocodylus porosus,14.0,1
-13.509,130.463,2022-06-24,6,2022,Crocodylus porosus,12.0,1
-13.508,130.421,2022-06-25,6,2022,Crocodylus porosus,13.0,1
-13.508,130.424,2022-06-25,6,2022,Crocodylus porosus,2.0,1
-13.507,130.418,2022-06-25,6,2022,Crocodylus porosus,9.0,1
-13.507,130.419,2022-06-25,6,2022,Crocodylus porosus,5.0,2
-13.507,130.423,2022-06-25,6,2022,Crocodylus porosus,6.0,2
-13.507,130.427,2022-06-25,6,2022,Crocodylus,0.0,1
-13.507,130.461,2022-06-25,6,2022,Crocodylus,0.0,1
-13.506,130.412,2022-06-25,6,2022,Crocodylus,0.0,2
-13.506,130.418,2022-06-25,6,2022,Crocodylus porosus,16.0,1
-13.506,130.425,2022-06-25,6,2022,Crocodylus porosus,15.0,1
-13.506,130.426,2022-06-25,6,2022,Crocodylus porosus,14.0,2
-13.506,130.428,2022-06-25,6,2022,Crocodylus porosus,12.0,1
-13.506,130.46,2022-06-24,6,2022,Crocodylus porosus,7.0,2
-13.506,130.462,2022-06-24,6,2022,Crocodylus porosus,14.5,2
-13.506,130.462,2022-06-25,6,2022,Crocodylus porosus,6.5,2
-13.505,130.426,2022-06-25,6,2022,Crocodylus porosus,12.0,1
-13.505,130.427,2022-06-25,6,2022,Crocodylus porosus,13.0,3
-13.505,130.428,2022-06-25,6,2022,Crocodylus porosus,14.5,2
-13.505,130.461,2022-06-24,6,2022,Crocodylus porosus,11.0,1
-13.505,130.461,2022-06-25,6,2022,Crocodylus porosus,13.0,1
-13.504,130.409,2022-06-25,6,2022,Crocodylus porosus,16.0,1
-13.504,130.415,2022-06-25,6,2022,Crocodylus,0.0,1
-13.504,130.427,2022-06-25,6,2022,Crocodylus porosus,12.0,1
-13.504,130.428,2022-06-25,6,2022,Crocodylus,0.0,2
-13.504,130.459,2022-06-24,6,2022,Crocodylus porosus,12.0,1
-13.504,130.46,2022-06-24,6,2022,Crocodylus porosus,13.0,1
-13.504,130.46,2022-06-25,6,2022,Crocodylus,0.0,1
-13.503,130.426,2022-06-25,6,2022,Crocodylus porosus,10.5,2
-13.503,130.427,2022-06-25,6,2022,Crocodylus porosus,12.5,4
-13.503,130.428,2022-06-25,6,2022,Crocodylus porosus,8.0,2
-13.503,130.46,2022-06-24,6,2022,Crocodylus porosus,11.0,2
-13.503,130.46,2022-06-25,6,2022,Crocodylus porosus,10.5,6
-13.502,130.405,2022-06-25,6,2022,Crocodylus porosus,5.5,2
-13.502,130.409,2022-06-25,6,2022,Crocodylus porosus,14.0,1
-13.502,130.426,2022-06-25,6,2022,Crocodylus porosus,15.0,2
-13.502,130.428,2022-06-25,6,2022,Crocodylus porosus,6.0,2
-13.502,130.46,2022-06-24,6,2022,Crocodylus porosus,10.25,8
-13.502,130.46,2022-06-25,6,2022,Crocodylus porosus,13.2,5
-13.502,130.461,2022-06-24,6,2022,Crocodylus porosus,12.5,2
-13.502,130.471,2022-06-24,6,2022,Crocodylus porosus,2.0,1
-13.502,130.472,2022-06-24,6,2022,Crocodylus porosus,12.0,1
-13.501,130.425,2022-06-25,6,2022,Crocodylus porosus,2.6923076923076925,13
-13.501,130.428,2022-06-25,6,2022,Crocodylus porosus,12.0,1
-13.501,130.46,2022-06-24,6,2022,Crocodylus,0.0,1
-13.501,130.461,2022-06-24,6,2022,Crocodylus porosus,7.0,2
-13.501,130.461,2022-06-25,6,2022,Crocodylus porosus,13.333333333333334,6
-13.501,130.471,2022-06-24,6,2022,Crocodylus,0.0,1
-13.5,130.406,2022-06-25,6,2022,Crocodylus porosus,13.0,1
-13.5,130.424,2022-06-25,6,2022,Crocodylus,0.0,3
-13.5,130.425,2022-06-25,6,2022,Crocodylus,0.0,5
-13.5,130.461,2022-06-24,6,2022,Crocodylus,0.0,1
-13.5,130.462,2022-06-25,6,2022,Crocodylus,0.0,1
-13.5,130.463,2022-06-24,6,2022,Crocodylus porosus,13.0,1
-13.5,130.472,2022-06-24,6,2022,Crocodylus,0.0,1
-13.5,130.472,2022-06-25,6,2022,Crocodylus,0.0,1
-13.5,130.473,2022-06-25,6,2022,Crocodylus porosus,2.5,4
-13.5,130.474,2022-06-24,6,2022,Crocodylus porosus,11.5,2
-13.499,130.405,2022-06-25,6,2022,Crocodylus,0.0,1
-13.499,130.424,2022-06-25,6,2022,Crocodylus porosus,14.0,1
-13.499,130.427,2022-06-25,6,2022,Crocodylus porosus,15.0,1
-13.499,130.463,2022-06-24,6,2022,Crocodylus johnstoni,10.0,2
-13.499,130.466,2022-06-24,6,2022,Crocodylus,0.0,1
-13.499,130.466,2022-06-25,6,2022,Crocodylus,0.0,1
-13.499,130.467,2022-06-24,6,2022,Crocodylus porosus,7.0,2
-13.499,130.467,2022-06-25,6,2022,Crocodylus,0.0,2
-13.499,130.468,2022-06-24,6,2022,Crocodylus porosus,6.0,2
-13.499,130.468,2022-06-25,6,2022,Crocodylus,0.0,2
-13.499,130.469,2022-06-25,6,2022,Crocodylus,0.0,1
-13.499,130.47,2022-06-24,6,2022,Crocodylus porosus,7.0,2
-13.499,130.47,2022-06-25,6,2022,Crocodylus,0.0,5
-13.499,130.473,2022-06-25,6,2022,Crocodylus,0.0,3
-13.499,130.474,2022-06-25,6,2022,Crocodylus porosus,14.0,1
-13.498,130.474,2022-06-24,6,2022,Crocodylus porosus,4.5,2
-13.496,130.402,2022-06-25,6,2022,Crocodylus porosus,13.0,1
-13.496,130.424,2022-06-25,6,2022,Crocodylus,0.0,1
-13.496,130.472,2022-06-25,6,2022,Crocodylus porosus,9.0,1
-13.495,130.4,2022-06-25,6,2022,Crocodylus porosus,12.0,1
-13.494,130.42,2022-06-25,6,2022,Crocodylus,0.0,1
-13.493,130.396,2022-06-25,6,2022,Crocodylus porosus,13.0,1
-13.492,130.421,2022-06-25,6,2022,Crocodylus porosus,12.0,2
-13.489,130.393,2022-06-25,6,2022,Crocodylus porosus,12.0,1
-13.489,130.467,2022-06-25,6,2022,Crocodylus porosus,2.0,1
-13.488,130.414,2022-06-25,6,2022,Crocodylus porosus,15.0,1
-13.487,130.39,2022-06-25,6,2022,Crocodylus,0.0,1
-13.487,130.412,2022-06-25,6,2022,Crocodylus porosus,13.0,1
-13.487,130.413,2022-06-25,6,2022,Crocodylus,0.0,1
-13.486,130.388,2022-06-25,6,2022,Crocodylus,0.0,1
-13.485,130.383,2022-06-25,6,2022,Crocodylus,0.0,1
-13.485,130.384,2022-06-25,6,2022,Crocodylus,0.0,1
-13.485,130.386,2022-06-25,6,2022,Crocodylus,0.0,1
-13.484,130.38,2022-06-25,6,2022,Crocodylus,0.0,1
-13.484,130.381,2022-06-25,6,2022,Crocodylus,0.0,1
-13.483,130.461,2022-06-25,6,2022,Crocodylus porosus,11.0,1
-13.482,130.379,2022-06-25,6,2022,Crocodylus,0.0,2
-13.482,130.414,2022-06-25,6,2022,Crocodylus,0.0,1
-13.482,130.457,2022-06-25,6,2022,Crocodylus,0.0,1
-13.481,130.38,2022-06-25,6,2022,Crocodylus porosus,5.5,2
-13.481,130.414,2022-06-25,6,2022,Crocodylus,0.0,1
-13.481,130.422,2022-06-25,6,2022,Crocodylus porosus,4.5,2
-13.481,130.455,2022-06-25,6,2022,Crocodylus porosus,9.0,1
-13.48,130.415,2022-06-25,6,2022,Crocodylus,0.0,1
-13.48,130.424,2022-06-25,6,2022,Crocodylus porosus,14.0,1
-13.479,130.379,2022-06-25,6,2022,Crocodylus,0.0,1
-13.479,130.38,2022-06-25,6,2022,Crocodylus,0.0,1
-13.479,130.417,2022-06-25,6,2022,Crocodylus porosus,15.0,1
-13.478,130.38,2022-06-25,6,2022,Crocodylus,0.0,2
-13.478,130.446,2022-06-25,6,2022,Crocodylus porosus,11.0,1
-13.477,130.381,2022-06-25,6,2022,Crocodylus porosus,6.0,2
-13.477,130.426,2022-06-25,6,2022,Crocodylus porosus,5.0,2
-13.477,130.427,2022-06-25,6,2022,Crocodylus,0.0,8
-13.477,130.428,2022-06-25,6,2022,Crocodylus,0.0,2
-13.475,130.432,2022-06-25,6,2022,Crocodylus porosus,11.0,1
-13.475,130.443,2022-06-25,6,2022,Crocodylus,0.0,1
-13.474,130.439,2022-06-25,6,2022,Crocodylus porosus,6.0,2
-13.474,130.441,2022-06-25,6,2022,Crocodylus,0.0,1
-13.473,130.438,2022-06-25,6,2022,Crocodylus,0.0,1
-13.473,130.44,2022-06-25,6,2022,Crocodylus,0.0,2
-13.47,130.383,2022-06-25,6,2022,Crocodylus porosus,16.0,1
-13.469,130.382,2022-06-25,6,2022,Crocodylus porosus,8.5,2
-13.468,130.333,2022-06-25,6,2022,Crocodylus porosus,13.0,1
-13.468,130.382,2022-06-25,6,2022,Crocodylus porosus,17.0,1
-13.466,130.332,2022-06-25,6,2022,Crocodylus porosus,15.0,1
-13.466,130.333,2022-06-25,6,2022,Crocodylus porosus,14.0,1
-13.466,130.339,2022-06-26,6,2022,Crocodylus,0.0,1
-13.466,130.34,2022-06-25,6,2022,Crocodylus porosus,16.0,1
-13.466,130.341,2022-06-25,6,2022,Crocodylus,0.0,1
-13.466,130.383,2022-06-25,6,2022,Crocodylus porosus,14.0,1
-13.465,130.337,2022-06-26,6,2022,Crocodylus,0.0,1
-13.465,130.345,2022-06-25,6,2022,Crocodylus porosus,10.0,1
-13.465,130.349,2022-06-25,6,2022,Crocodylus porosus,14.0,1
-13.464,130.326,2022-06-25,6,2022,Crocodylus porosus,10.0,1
-13.464,130.347,2022-06-25,6,2022,Crocodylus porosus,10.666666666666666,3
-13.464,130.349,2022-06-25,6,2022,Crocodylus,0.0,1
-13.463,130.378,2022-06-25,6,2022,Crocodylus,0.0,1
-13.462,130.324,2022-06-25,6,2022,Crocodylus porosus,16.0,1
-13.462,130.351,2022-06-25,6,2022,Crocodylus porosus,10.0,1
-13.462,130.352,2022-06-25,6,2022,Crocodylus porosus,1.75,4
-13.461,130.329,2022-06-26,6,2022,Crocodylus,0.0,1
-13.461,130.377,2022-06-25,6,2022,Crocodylus porosus,11.0,1
-13.46,130.32,2022-06-25,6,2022,Crocodylus porosus,11.0,1
-13.46,130.356,2022-06-25,6,2022,Crocodylus,0.0,1
-13.46,130.357,2022-06-25,6,2022,Crocodylus,0.0,1
-13.459,130.326,2022-06-26,6,2022,Crocodylus porosus,7.0,2
-13.459,130.359,2022-06-25,6,2022,Crocodylus,0.0,1
-13.459,130.37,2022-06-25,6,2022,Crocodylus,0.0,1
-13.458,130.358,2022-06-25,6,2022,Crocodylus porosus,14.0,1
-13.458,130.362,2022-06-25,6,2022,Crocodylus porosus,13.0,2
-13.458,130.367,2022-06-25,6,2022,Crocodylus porosus,11.0,1
-13.458,130.368,2022-06-25,6,2022,Crocodylus porosus,14.0,1
